### Sat Jan 29 10:33:13 PM
58	->	495
283	->	495
874	->	495
979	->	496
1041	->	497
1048	->	498
59	->	499
1049	->	499
537	->	500
539	->	500
61	->	501
244	->	501
821	->	501
61	->	502
263	->	503
651	->	503
893	->	504
62	->	505
741	->	505
64	->	506
525	->	506
517	->	507
285	->	508
511	->	508
607	->	508
63	->	509
506	->	509
282	->	510
430	->	510
485	->	510
68	->	511
1051	->	512
65	->	513
1034	->	513
65	->	514
1052	->	514
66	->	515
771	->	515
67	->	516
491	->	517
67	->	518
836	->	518
67	->	519
429	->	520
1016	->	521
607	->	522
349	->	523
570	->	523
578	->	524
506	->	525
69	->	526
1054	->	527
226	->	528
822	->	528
69	->	529
903	->	529
950	->	530
881	->	531
167	->	532
680	->	532
1055	->	532
71	->	533
757	->	533
233	->	534
72	->	535
1056	->	535
72	->	536
500	->	537
950	->	538
1057	->	538
443	->	539
507	->	540
1009	->	541
888	->	542
617	->	543
73	->	544
641	->	545
1058	->	546
132	->	547
458	->	548
181	->	549
223	->	549
1059	->	549
74	->	550
346	->	551
765	->	551
888	->	552
1061	->	553
1062	->	554
74	->	555
1063	->	555
573	->	556
720	->	557
1054	->	558
741	->	559
75	->	560
1064	->	560
1066	->	561
769	->	562
165	->	563
121	->	563
478	->	564
762	->	564
133	->	565
1038	->	565
567	->	566
87	->	567
190	->	567
954	->	568
117	->	569
76	->	570
888	->	571
980	->	572
203	->	573
503	->	573
556	->	573
77	->	574
400	->	574
78	->	575
79	->	576
80	->	577
150	->	578
227	->	578
524	->	578
1071	->	578
184	->	579
844	->	579
80	->	580
329	->	581
686	->	581
757	->	582
80	->	583
161	->	584
171	->	584
177	->	584
806	->	584
246	->	585
377	->	585
202	->	586
883	->	586
338	->	587
1072	->	587
81	->	588
445	->	588
655	->	588
951	->	588
82	->	589
83	->	590
946	->	590
84	->	591
945	->	591
895	->	592
1074	->	592
1075	->	593
1076	->	593
695	->	594
725	->	595
85	->	596
209	->	596
786	->	596
598	->	597
86	->	598
266	->	598
597	->	598
623	->	598
708	->	598
1077	->	598
786	->	599
965	->	600
88	->	601
599	->	601
99	->	602
465	->	602
623	->	602
855	->	603
89	->	604
621	->	604
418	->	605
872	->	606
522	->	607
1041	->	607
985	->	608
421	->	609
872	->	609
967	->	610
348	->	611
1001	->	611
1081	->	612
1082	->	612
1083	->	612
1084	->	612
1019	->	613
91	->	614
103	->	614
91	->	615
92	->	616
92	->	617
1085	->	617
92	->	618
92	->	619
336	->	620
604	->	621
737	->	621
191	->	622
1013	->	622
602	->	623
622	->	623
821	->	624
677	->	625
93	->	626
636	->	627
93	->	628
683	->	629
872	->	630
94	->	631
95	->	632
458	->	632
461	->	632
163	->	633
859	->	633
96	->	634
1078	->	634
98	->	635
98	->	636
627	->	636
737	->	636
101	->	637
101	->	638
586	->	638
186	->	639
104	->	640
629	->	640
645	->	641
646	->	641
643	->	642
129	->	643
642	->	643
645	->	643
105	->	644
641	->	645
643	->	645
408	->	646
787	->	647
792	->	648
783	->	649
201	->	650
439	->	650
105	->	651
1086	->	651
415	->	652
853	->	653
279	->	654
588	->	655
953	->	656
979	->	657
1087	->	658
1089	->	658
853	->	659
257	->	660
455	->	660
664	->	660
677	->	660
1060	->	660
752	->	661
589	->	662
1090	->	663
660	->	664
1091	->	664
106	->	665
990	->	665
259	->	666
107	->	667
107	->	668
880	->	668
110	->	669
114	->	669
119	->	669
179	->	669
569	->	669
112	->	670
112	->	671
836	->	671
1092	->	671
113	->	672
367	->	672
115	->	673
115	->	674
875	->	675
1047	->	675
210	->	676
155	->	677
254	->	677
344	->	677
625	->	677
196	->	678
116	->	679
116	->	680
1093	->	680
326	->	681
136	->	682
118	->	683
126	->	684
120	->	685
581	->	686
250	->	687
453	->	687
300	->	688
884	->	688
122	->	689
273	->	689
694	->	689
124	->	690
168	->	691
124	->	691
435	->	691
975	->	691
214	->	692
884	->	692
125	->	693
195	->	694
277	->	694
280	->	694
668	->	694
689	->	694
1094	->	694
206	->	695
274	->	695
446	->	695
594	->	695
696	->	695
127	->	696
472	->	696
695	->	696
128	->	697
320	->	697
321	->	697
323	->	697
790	->	697
207	->	698
343	->	698
687	->	698
162	->	699
1095	->	699
840	->	700
499	->	701
1096	->	701
156	->	702
269	->	702
783	->	703
131	->	704
373	->	704
194	->	705
663	->	706
994	->	706
825	->	707
598	->	708
1098	->	709
732	->	710
733	->	710
137	->	711
252	->	711
350	->	711
795	->	712
135	->	713
988	->	714
1099	->	714
662	->	715
136	->	716
136	->	717
812	->	718
140	->	719
148	->	719
267	->	719
354	->	720
545	->	721
557	->	721
140	->	722
141	->	723
737	->	723
142	->	724
747	->	724
291	->	725
595	->	725
978	->	726
351	->	727
1003	->	728
284	->	729
305	->	729
438	->	729
372	->	730
386	->	730
500	->	730
143	->	731
406	->	731
450	->	731
974	->	731
710	->	732
144	->	733
821	->	734
145	->	735
371	->	736
505	->	736
937	->	736
149	->	737
152	->	737
621	->	737
723	->	737
147	->	738
152	->	739
152	->	740
157	->	741
559	->	741
185	->	742
222	->	742
944	->	743
945	->	744
412	->	745
945	->	746
590	->	747
153	->	748
940	->	748
1075	->	748
414	->	749
443	->	749
872	->	750
158	->	751
657	->	752
754	->	753
158	->	754
753	->	754
508	->	755
159	->	756
888	->	756
160	->	757
533	->	757
582	->	757
1020	->	757
1025	->	757
1101	->	757
160	->	758
160	->	759
163	->	760
176	->	761
935	->	761
182	->	762
182	->	763
183	->	764
359	->	765
466	->	765
521	->	765
551	->	765
1053	->	765
1102	->	765
187	->	766
774	->	766
395	->	767
186	->	768
1103	->	768
562	->	769
953	->	769
1073	->	770
515	->	771
953	->	771
1104	->	771
188	->	772
654	->	772
411	->	773
976	->	773
189	->	774
896	->	774
193	->	775
331	->	775
420	->	775
704	->	775
240	->	776
196	->	777
337	->	778
196	->	779
197	->	780
218	->	780
317	->	780
327	->	780
390	->	781
197	->	782
198	->	783
205	->	783
293	->	783
649	->	783
703	->	783
744	->	783
936	->	784
199	->	785
199	->	786
215	->	786
216	->	786
221	->	786
289	->	786
363	->	786
596	->	786
647	->	786
695	->	786
780	->	786
783	->	786
725	->	787
200	->	788
888	->	788
203	->	789
697	->	790
698	->	790
204	->	791
208	->	792
211	->	792
219	->	792
648	->	792
738	->	793
217	->	794
809	->	794
212	->	795
315	->	795
712	->	795
765	->	795
361	->	796
698	->	797
725	->	798
926	->	799
219	->	800
698	->	801
220	->	802
401	->	802
1106	->	802
222	->	803
222	->	804
223	->	805
224	->	806
225	->	806
850	->	807
1097	->	808
230	->	809
794	->	809
834	->	809
231	->	810
470	->	810
302	->	811
1037	->	811
754	->	812
233	->	813
825	->	814
233	->	815
823	->	816
234	->	817
429	->	817
235	->	818
990	->	818
772	->	819
952	->	819
853	->	820
464	->	821
501	->	821
624	->	821
237	->	822
528	->	822
238	->	823
1036	->	824
1107	->	824
239	->	825
814	->	825
243	->	826
241	->	827
316	->	827
242	->	828
1062	->	828
270	->	829
243	->	830
549	->	831
244	->	832
379	->	833
834	->	833
248	->	834
809	->	834
833	->	834
1108	->	834
391	->	835
518	->	836
671	->	836
1010	->	836
1109	->	836
1110	->	836
1111	->	836
838	->	837
255	->	838
287	->	839
399	->	840
425	->	840
700	->	840
701	->	840
256	->	841
256	->	842
257	->	843
351	->	844
579	->	844
260	->	845
812	->	846
1098	->	847
419	->	848
1034	->	848
264	->	849
301	->	849
1098	->	849
265	->	850
416	->	851
710	->	851
267	->	852
268	->	853
653	->	853
659	->	853
691	->	853
820	->	853
614	->	854
603	->	855
923	->	855
270	->	856
270	->	857
270	->	858
729	->	859
271	->	860
1050	->	861
273	->	862
274	->	863
368	->	864
276	->	865
1113	->	865
578	->	866
277	->	867
1112	->	868
854	->	869
476	->	870
871	->	870
1114	->	870
278	->	871
855	->	871
370	->	872
417	->	872
606	->	872
609	->	872
630	->	872
634	->	872
750	->	872
287	->	873
489	->	874
1115	->	874
295	->	875
675	->	875
287	->	876
297	->	877
495	->	878
699	->	879
290	->	880
837	->	880
296	->	881
308	->	881
342	->	881
531	->	881
297	->	882
441	->	882
566	->	882
298	->	883
383	->	884
688	->	884
692	->	884
775	->	884
1116	->	884
888	->	885
888	->	886
888	->	887
299	->	888
552	->	888
571	->	888
726	->	888
756	->	888
788	->	888
885	->	888
886	->	888
887	->	888
936	->	889
381	->	890
1117	->	890
907	->	891
409	->	892
504	->	892
393	->	893
982	->	894
1011	->	894
592	->	895
983	->	895
303	->	896
357	->	896
385	->	896
924	->	896
936	->	896
304	->	897
429	->	898
1118	->	898
311	->	899
900	->	899
306	->	900
899	->	900
1058	->	900
307	->	901
310	->	902
529	->	903
795	->	903
908	->	904
356	->	905
312	->	906
891	->	907
1069	->	907
312	->	908
427	->	908
719	->	908
833	->	908
313	->	909
313	->	910
907	->	911
314	->	912
1054	->	912
1065	->	912
316	->	913
452	->	914
319	->	915
322	->	915
321	->	916
322	->	917
326	->	918
330	->	919
1119	->	919
332	->	920
983	->	920
333	->	921
1002	->	922
457	->	923
1023	->	923
334	->	924
985	->	924
598	->	925
335	->	926
433	->	927
1062	->	928
853	->	929
761	->	930
1120	->	930
1011	->	931
1121	->	931
963	->	932
339	->	933
340	->	934
340	->	935
1087	->	935
382	->	936
784	->	936
889	->	936
896	->	936
341	->	937
410	->	937
384	->	938
387	->	938
344	->	939
748	->	940
941	->	940
942	->	941
958	->	942
396	->	943
396	->	944
591	->	945
743	->	945
745	->	945
746	->	945
347	->	946
940	->	946
349	->	947
350	->	948
350	->	949
451	->	950
530	->	950
538	->	950
715	->	950
588	->	951
352	->	952
950	->	952
392	->	953
656	->	953
769	->	953
771	->	953
353	->	954
369	->	954
354	->	955
355	->	956
1037	->	957
355	->	958
388	->	958
398	->	958
1100	->	958
355	->	959
572	->	960
1122	->	960
590	->	961
358	->	962
365	->	962
660	->	962
362	->	963
367	->	964
600	->	965
742	->	965
367	->	966
376	->	967
403	->	968
1084	->	968
634	->	969
376	->	970
376	->	971
377	->	972
377	->	973
378	->	974
770	->	975
380	->	976
728	->	976
773	->	976
865	->	976
382	->	977
389	->	978
890	->	978
496	->	979
498	->	979
1123	->	979
840	->	980
1068	->	980
983	->	981
1124	->	981
894	->	982
413	->	983
585	->	983
730	->	983
894	->	983
895	->	983
920	->	983
981	->	983
661	->	984
608	->	985
612	->	985
634	->	985
958	->	986
699	->	987
714	->	988
1050	->	988
402	->	989
665	->	990
818	->	990
1009	->	990
407	->	991
407	->	992
512	->	992
434	->	993
706	->	994
482	->	995
996	->	995
422	->	996
447	->	996
957	->	996
423	->	997
1123	->	997
427	->	998
1125	->	998
507	->	999
427	->	1000
611	->	1001
687	->	1001
1126	->	1001
460	->	1002
431	->	1003
731	->	1003
992	->	1003
1105	->	1004
432	->	1005
860	->	1005
932	->	1005
439	->	1006
554	->	1007
483	->	1008
456	->	1009
462	->	1009
541	->	1009
555	->	1009
1127	->	1009
467	->	1010
707	->	1010
452	->	1011
931	->	1011
454	->	1012
454	->	1013
636	->	1014
458	->	1015
458	->	1016
1068	->	1017
459	->	1018
459	->	1019
613	->	1019
486	->	1020
460	->	1021
460	->	1022
808	->	1023
1128	->	1023
460	->	1024
484	->	1024
757	->	1025
564	->	1026
757	->	1027
462	->	1028
464	->	1029
466	->	1030
587	->	1031
468	->	1032
468	->	1033
471	->	1034
513	->	1034
543	->	1034
475	->	1035
1038	->	1035
477	->	1036
824	->	1036
479	->	1037
480	->	1037
811	->	1037
849	->	1037
565	->	1038
870	->	1038
481	->	1039
1098	->	1039
483	->	1040
491	->	1041
497	->	1041
483	->	1042
1098	->	1043
487	->	1044
487	->	1045
1026	->	1045
601	->	1046
495	->	1047
764	->	1048
1001	->	1049
509	->	1050
711	->	1050
988	->	1050
989	->	1050
904	->	1051
514	->	1052
523	->	1053
546	->	1053
822	->	1053
1129	->	1053
527	->	1054
558	->	1054
912	->	1054
532	->	1055
535	->	1056
538	->	1057
819	->	1058
900	->	1058
549	->	1059
553	->	1060
568	->	1061
598	->	1062
828	->	1062
928	->	1062
958	->	1063
560	->	1064
561	->	1065
902	->	1066
912	->	1066
1105	->	1067
1017	->	1068
1019	->	1068
1105	->	1069
1105	->	1070
578	->	1071
587	->	1072
588	->	1073
1130	->	1073
592	->	1074
593	->	1075
748	->	1075
593	->	1076
598	->	1077
1032	->	1078
1069	->	1078
1079	->	1078
1078	->	1079
1084	->	1080
1131	->	1080
612	->	1081
612	->	1082
612	->	1083
661	->	1084
968	->	1084
1080	->	1084
617	->	1085
693	->	1086
658	->	1087
987	->	1087
1132	->	1087
1089	->	1088
658	->	1089
1088	->	1089
921	->	1090
664	->	1091
671	->	1092
680	->	1093
694	->	1094
878	->	1095
701	->	1096
1133	->	1096
705	->	1097
1024	->	1097
706	->	1098
847	->	1098
848	->	1098
1035	->	1098
1039	->	1098
1043	->	1098
1112	->	1098
714	->	1099
724	->	1100
757	->	1101
765	->	1102
768	->	1103
771	->	1104
793	->	1105
910	->	1105
1004	->	1105
1005	->	1105
1066	->	1105
1067	->	1105
1070	->	1105
802	->	1106
824	->	1107
834	->	1108
836	->	1109
836	->	1110
836	->	1111
868	->	1112
869	->	1112
1045	->	1112
865	->	1113
870	->	1114
874	->	1115
884	->	1116
890	->	1117
898	->	1118
919	->	1119
930	->	1120
931	->	1121
960	->	1122
979	->	1123
997	->	1123
981	->	1124
998	->	1125
1001	->	1126
1009	->	1127
1023	->	1128
1053	->	1129
1073	->	1130
1080	->	1131
1087	->	1132
1096	->	1133
